,acousticness,instrumentalness,key,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Emotion
597,0.163,0.11,7,0.275,0.995,0.11,7,0.242,-1.38,1,0.0627,127.962,4,0.125,2
598,0.00419,0.00535,6,0.639,0.907,0.00535,6,0.366,-3.214,0,0.0837,128.055,4,0.468,2
599,0.0225,0.388,0,0.656,0.987,0.388,0,0.0629,-2.26,1,0.0353,127.993,4,0.554,2
0,0.256,4.96e-06,4,0.52,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286,3
1,0.245,3.77e-06,3,0.638,0.658,3.77e-06,3,0.0919,-6.318,1,0.0456,105.076,4,0.33,3
2,0.139,0.0,11,0.715,0.802,0.0,11,0.177,-4.647,0,0.0394,124.989,4,0.327,3
3,0.506,6.63e-05,10,0.736,0.449,6.63e-05,10,0.117,-7.956,0,0.0633,147.971,4,0.487,3
4,0.125,0.0,7,0.71,0.563,0.0,7,0.196,-8.004,1,0.0403,101.931,4,0.427,3
5,0.0767,2.92e-06,5,0.795,0.608,2.92e-06,5,0.0853,-5.222,0,0.0694,110.001,4,0.386,3
6,0.375,0.0,0,0.517,0.552,0.0,0,0.106,-6.401,1,0.039,153.747,4,0.196,3
7,0.186,3.8e-05,7,0.768,0.517,3.8e-05,7,0.104,-4.323,0,0.0312,104.992,4,0.418,3
8,0.707,0.0,8,0.51,0.511,0.0,8,0.0875,-4.555,1,0.0282,115.044,4,0.377,3
9,0.137,2.1e-05,2,0.648,0.667,2.1e-05,2,0.0797,-5.294,0,0.065,102.966,4,0.217,3
10,0.351,0.0,7,0.651,0.76,0.0,7,0.151,-3.377,1,0.054,96.204,4,0.673,3
11,0.047,0.0,10,0.643,0.783,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,3
12,0.111,0.0,6,0.689,0.52,0.0,6,0.0912,-10.07,0,0.0269,108.98,4,0.609,3
13,0.124,0.0,6,0.611,0.644,0.0,6,0.124,-7.607,0,0.0553,105.969,4,0.13,3
14,0.85,0.0,11,0.63,0.303,0.0,11,0.0718,-9.457,1,0.0402,97.918,4,0.527,3
15,0.23,1.91e-06,0,0.736,0.678,1.91e-06,0,0.237,-5.315,0,0.138,157.978,4,0.529,3
16,0.152,0.0,5,0.677,0.497,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,0.419,3
17,0.36,0.0,5,0.775,0.597,0.0,5,0.156,-5.666,1,0.159,122.069,4,0.537,3
18,0.223,0.0,0,0.876,0.649,0.0,0,0.332,-4.369,1,0.0691,95.034,4,0.742,3
19,0.0329,0.0,7,0.467,0.708,0.0,7,0.104,-5.252,0,0.0842,200.001,4,0.496,3
20,0.0635,0.0,8,0.755,0.751,0.0,8,0.0812,-4.034,1,0.0748,102.002,4,0.491,3
21,0.387,0.0,11,0.614,0.682,0.0,11,0.134,-4.117,0,0.102,100.202,4,0.566,3
22,0.358,0.0,5,0.595,0.608,0.0,5,0.0843,-5.303,0,0.0373,60.878,4,0.452,3
23,0.0754,0.0,5,0.572,0.713,0.0,5,0.226,-4.826,1,0.0406,89.996,4,0.559,3
24,0.208,0.0,6,0.674,0.754,0.0,6,0.164,-4.34,0,0.269,101.424,4,0.57,3
25,0.421,2.63e-06,7,0.38,0.553,2.63e-06,7,0.0788,-6.621,1,0.0653,179.629,4,0.384,3
26,0.225,0.0,8,0.322,0.732,0.0,8,0.11,-4.903,1,0.0442,92.132,4,0.587,3
27,0.181,5.89e-05,9,0.744,0.595,5.89e-05,9,0.148,-6.076,0,0.0782,94.92,4,0.56,3
28,0.227,0.000284,1,0.482,0.467,0.000284,1,0.114,-9.847,0,0.0453,100.853,1,0.564,3
29,0.535,2.55e-06,9,0.752,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,3
30,0.109,0.0011,10,0.653,0.708,0.0011,10,0.163,-5.385,1,0.0345,111.924,4,0.347,3
31,0.0136,0.0,4,0.694,0.765,0.0,4,0.154,-7.078,0,0.0297,100.985,4,0.577,3
32,0.0502,0.000584,8,0.629,0.882,0.000584,8,0.0971,-5.231,1,0.0449,105.004,4,0.436,3
33,0.101,0.000345,8,0.42,0.466,0.000345,8,0.103,-9.407,0,0.288,180.326,4,0.234,3
34,0.479,3.92e-05,11,0.938,0.549,3.92e-05,11,0.101,-4.884,1,0.067,115.036,4,0.52,3
35,0.115,0.0,10,0.69,0.656,0.0,10,0.0893,-4.752,0,0.0512,95.939,4,0.808,3
36,0.0477,0.0,1,0.647,0.742,0.0,1,0.348,-6.217,0,0.053,99.96,4,0.232,3
37,0.141,0.104,8,0.632,0.647,0.104,8,0.0908,-8.587,1,0.0294,105.945,4,0.221,3
38,0.0938,1.17e-05,6,0.749,0.747,1.17e-05,6,0.256,-6.457,1,0.121,109.063,4,0.475,3
39,0.271,0.0,10,0.711,0.747,0.0,10,0.328,-6.165,0,0.061,100.01,4,0.572,3
40,0.126,0.0,0,0.791,0.654,0.0,0,0.0839,-7.109,1,0.0417,97.995,4,0.5,3
41,0.193,0.0,10,0.691,0.673,0.0,10,0.264,-5.513,1,0.082,151.116,4,0.516,3
42,0.549,0.00356,5,0.87,0.502,0.00356,5,0.0916,-7.497,0,0.0549,82.53,4,0.673,3
43,0.1,0.0,9,0.564,0.564,0.0,9,0.085,-4.839,0,0.0427,132.807,4,0.288,3
44,0.658,0.0,5,0.653,0.378,0.0,5,0.177,-8.273,1,0.0533,91.835,4,0.54,3
45,0.303,0.0,1,0.658,0.678,0.0,1,0.361,-4.407,1,0.058,97.976,4,0.662,3
46,0.111,8.71e-06,0,0.669,0.759,8.71e-06,0,0.149,-4.398,0,0.16,104.983,4,0.534,3
47,0.197,0.0,0,0.633,0.592,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679,3
48,0.216,0.0,2,0.531,0.63,0.0,2,0.054,-5.677,1,0.0433,77.353,4,0.328,3
49,0.209,0.0,8,0.748,0.653,0.0,8,0.237,-7.975,0,0.219,104.008,4,0.394,3
50,0.0118,1.94e-05,4,0.513,0.768,1.94e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235,3
51,0.00246,7.77e-06,4,0.574,0.783,7.77e-06,4,0.128,-5.625,0,0.0505,176.057,4,0.398,3
52,0.0458,0.0,0,0.622,0.571,0.0,0,0.122,-5.338,0,0.0493,81.059,4,0.635,3
53,0.118,0.00108,8,0.701,0.771,0.00108,8,0.106,-5.714,1,0.0363,100.024,4,0.227,3
54,0.0178,0.0,11,0.595,0.662,0.0,11,0.0804,-6.858,0,0.0362,96.053,4,0.417,3
55,0.0291,0.0,5,0.83,0.508,0.0,5,0.24,-6.07,1,0.0613,95.051,4,0.797,3
56,0.173,6.32e-06,6,0.679,0.694,6.32e-06,6,0.149,-9.552,1,0.0367,114.006,4,0.591,3
57,0.373,0.00711,6,0.654,0.761,0.00711,6,0.0956,-7.094,1,0.049,117.99,4,0.546,3
58,0.0732,6.14e-06,7,0.432,0.874,6.14e-06,7,0.371,-5.558,1,0.0462,103.85,4,0.374,3
59,0.165,0.0,9,0.531,0.704,0.0,9,0.102,-5.958,0,0.0706,90.004,4,0.549,3
60,0.307,4.95e-06,9,0.813,0.715,4.95e-06,9,0.147,-6.146,0,0.115,110.027,4,0.422,3
61,0.131,1.11e-05,4,0.707,0.594,1.11e-05,4,0.176,-5.753,1,0.0505,93.963,4,0.591,3
62,0.144,0.0,1,0.672,0.755,0.0,1,0.502,-3.54,0,0.11,91.996,4,0.357,3
63,0.189,3.61e-06,1,0.849,0.581,3.61e-06,1,0.0805,-5.243,0,0.0767,110.008,4,0.779,3
64,0.83,0.0,4,0.689,0.317,0.0,4,0.0982,-7.631,1,0.0637,90.156,4,0.469,3
65,0.057,0.0,0,0.664,0.753,0.0,0,0.088,-3.589,1,0.0323,118.253,4,0.54,3
66,0.225,6.36e-05,0,0.65,0.785,6.36e-05,0,0.138,-4.039,1,0.0383,101.002,4,0.475,3
67,0.037,0.0,0,0.662,0.772,0.0,0,0.335,-5.131,1,0.0656,103.268,4,0.414,3
68,0.185,0.0,2,0.426,0.476,0.0,2,0.327,-6.64,1,0.0741,179.793,4,0.169,3
69,0.191,0.0,8,0.678,0.819,0.0,8,0.159,-3.306,1,0.0313,90.004,4,0.499,3
70,0.153,0.0,7,0.714,0.649,0.0,7,0.15,-5.414,1,0.0746,102.006,4,0.546,3
71,0.0225,0.0,4,0.551,0.624,0.0,4,0.365,-7.837,0,0.0347,144.031,4,0.329,3
72,0.0142,0.0,0,0.728,0.426,0.0,0,0.0546,-6.69,1,0.0509,85.908,4,0.844,3
73,0.0892,3.65e-06,10,0.681,0.426,3.65e-06,10,0.146,-10.759,0,0.0936,81.02,4,0.545,3
74,0.364,0.0,0,0.703,0.628,0.0,0,0.384,-5.914,1,0.203,138.032,4,0.471,3
75,0.00821,0.000102,7,0.687,0.865,0.000102,7,0.156,-5.501,0,0.0335,94.01,4,0.601,3
76,0.723,0.0,7,0.597,0.41,0.0,7,0.106,-8.293,0,0.074,103.666,4,0.0736,3
77,0.492,0.0399,7,0.682,0.576,0.0399,7,0.0933,-8.55,1,0.0883,119.015,4,0.215,3
78,0.318,0.0,6,0.602,0.668,0.0,6,0.299,-3.674,0,0.0421,104.927,4,0.449,3
79,0.301,0.0,1,0.518,0.577,0.0,1,0.0639,-8.053,1,0.0621,79.253,3,0.462,3
80,0.0887,1.85e-05,2,0.873,0.485,1.85e-05,2,0.109,-9.376,0,0.199,92.025,4,0.345,3
81,0.272,0.0,0,0.541,0.557,0.0,0,0.156,-5.094,0,0.173,106.122,4,0.173,3
82,0.00728,0.000971,10,0.741,0.559,0.000971,10,0.21,-7.775,1,0.03,101.999,4,0.466,3
83,0.899,0.0,10,0.673,0.27,0.0,10,0.155,-11.572,1,0.0452,112.902,4,0.233,3
84,0.401,1.16e-05,1,0.763,0.671,1.16e-05,1,0.375,-4.029,0,0.1,120.06,4,0.602,3
85,0.0895,0.0,1,0.584,0.54,0.0,1,0.261,-7.786,0,0.0576,137.972,4,0.195,3
86,0.107,1.11e-06,6,0.67,0.585,1.11e-06,6,0.131,-4.861,0,0.0354,110.03,4,0.447,3
87,0.911,0.013,4,0.27,0.463,0.013,4,0.0835,-13.774,1,0.288,76.221,3,0.0557,3
88,0.938,4.06e-05,0,0.418,0.273,4.06e-05,0,0.0897,-8.887,1,0.0305,110.623,3,0.0585,3
89,0.908,0.0036,9,0.359,0.286,0.0036,9,0.109,-10.172,0,0.0338,152.205,4,0.229,3
90,0.984,0.00201,5,0.421,0.359,0.00201,5,0.109,-10.093,0,0.032,134.372,4,0.0732,3
91,0.875,0.347,1,0.526,0.318,0.347,1,0.103,-13.514,1,0.028,79.981,3,0.162,3
92,0.789,0.00887,8,0.274,0.403,0.00887,8,0.127,-10.606,1,0.0369,147.665,4,0.174,3
93,0.711,0.603,8,0.423,0.278,0.603,8,0.111,-13.018,0,0.0358,180.074,1,0.289,3
94,0.5,0.0379,11,0.575,0.508,0.0379,11,0.067,-12.277,0,0.0442,117.04,4,0.148,3
95,0.833,0.00415,5,0.491,0.238,0.00415,5,0.15,-9.054,0,0.0314,125.995,4,0.069,3
96,0.211,0.00652,11,0.426,0.662,0.00652,11,0.176,-6.158,1,0.0319,78.247,4,0.359,3
97,0.945,0.000256,10,0.305,0.238,0.000256,10,0.112,-14.608,1,0.0361,144.443,3,0.179,3
98,0.737,0.019,11,0.398,0.132,0.019,11,0.118,-25.293,0,0.0609,167.619,3,0.283,3
99,0.515,0.0398,1,0.33,0.448,0.0398,1,0.0836,-8.769,1,0.0348,131.902,3,0.153,3
100,0.698,9.86e-06,7,0.623,0.292,9.86e-06,7,0.121,-12.26,0,0.0313,118.007,4,0.161,3
101,0.927,0.000296,11,0.526,0.193,0.000296,11,0.0876,-17.212,0,0.0349,120.098,4,0.125,3
102,0.958,0.0258,4,0.521,0.15,0.0258,4,0.083,-11.852,1,0.0316,117.172,4,0.0394,3
103,0.723,0.129,3,0.475,0.137,0.129,3,0.124,-16.239,0,0.032,129.623,4,0.057,3
104,0.559,0.00952,9,0.487,0.366,0.00952,9,0.133,-11.536,1,0.0281,129.663,4,0.118,3
105,0.619,0.209,0,0.802,0.362,0.209,0,0.582,-14.297,1,0.0475,91.991,4,0.126,3
106,0.974,0.0717,9,0.256,0.0674,0.0717,9,0.116,-16.34,0,0.0356,122.959,3,0.0441,3
107,0.316,0.0581,8,0.642,0.471,0.0581,8,0.537,-8.49,1,0.0363,125.079,4,0.135,3
108,0.938,1.22e-05,9,0.28,0.139,1.22e-05,9,0.085,-13.5,1,0.0319,141.441,3,0.317,3
109,0.967,4.47e-05,2,0.292,0.181,4.47e-05,2,0.105,-12.609,1,0.0367,81.532,4,0.161,3
110,0.465,0.0365,4,0.64,0.431,0.0365,4,0.0993,-7.63,0,0.0396,173.973,4,0.0838,3
111,0.886,0.354,1,0.346,0.265,0.354,1,0.194,-14.74,1,0.0397,111.271,4,0.266,3
112,0.971,0.316,3,0.324,0.11,0.316,3,0.105,-15.68,1,0.039,111.832,5,0.184,3
113,0.873,0.557,0,0.553,0.447,0.557,0,0.0841,-11.221,1,0.0301,92.99,4,0.272,3
114,0.769,4.9e-06,11,0.751,0.528,4.9e-06,11,0.0782,-9.582,1,0.0865,126.013,4,0.326,3
115,0.704,0.91,6,0.418,0.329,0.91,6,0.125,-14.821,0,0.033,142.026,4,0.0397,3
116,0.759,0.852,11,0.636,0.379,0.852,11,0.114,-16.21,1,0.029,105.016,4,0.341,3
117,0.294,0.000109,9,0.401,0.462,0.000109,9,0.113,-8.231,1,0.0355,120.592,4,0.142,3
118,0.844,0.00317,1,0.713,0.451,0.00317,1,0.105,-9.64,1,0.0294,102.972,4,0.238,3
119,0.86,0.233,11,0.242,0.421,0.233,11,0.108,-12.129,1,0.0309,144.937,3,0.25,3
120,0.664,0.000106,7,0.514,0.218,0.000106,7,0.0993,-12.368,1,0.0446,80.706,4,0.321,3
121,0.363,0.0822,3,0.323,0.643,0.0822,3,0.0725,-7.89,1,0.0332,119.533,4,0.348,3
122,0.532,2.53e-05,1,0.238,0.257,2.53e-05,1,0.129,-11.677,1,0.0307,150.197,4,0.103,3
123,0.274,0.0157,9,0.658,0.508,0.0157,9,0.0858,-7.651,1,0.0665,139.974,4,0.472,3
124,0.328,0.748,2,0.477,0.519,0.748,2,0.0949,-12.461,1,0.0358,175.094,4,0.102,3
125,0.873,0.00261,0,0.441,0.394,0.00261,0,0.106,-9.047,1,0.0286,84.255,4,0.098,3
126,0.774,0.0428,1,0.652,0.545,0.0428,1,0.0847,-9.021,1,0.0358,107.019,4,0.626,3
127,0.204,0.215,0,0.52,0.453,0.215,0,0.0934,-8.042,0,0.0368,119.8,4,0.317,3
128,0.801,0.00431,4,0.522,0.488,0.00431,4,0.0915,-7.764,1,0.0282,126.82,4,0.16,3
129,0.391,0.00831,4,0.352,0.414,0.00831,4,0.185,-6.6,0,0.0254,60.042,4,0.0688,3
130,0.89,0.00908,3,0.622,0.406,0.00908,3,0.123,-10.965,0,0.388,160.02,4,0.194,3
131,0.702,0.0631,1,0.582,0.375,0.0631,1,0.136,-13.277,0,0.0329,129.909,4,0.106,3
132,0.536,0.334,9,0.636,0.618,0.334,9,0.121,-11.564,0,0.0438,130.043,4,0.191,3
133,0.788,0.436,2,0.408,0.271,0.436,2,0.112,-11.92,1,0.0314,96.078,4,0.313,3
134,0.798,1.9e-05,4,0.338,0.392,1.9e-05,4,0.0919,-11.086,1,0.0497,140.126,4,0.075,3
135,0.883,0.0,8,0.427,0.11,0.0,8,0.113,-10.486,1,0.0392,58.555,4,0.229,3
136,0.745,0.000298,1,0.625,0.428,0.000298,1,0.14,-6.758,0,0.0416,111.934,4,0.186,3
137,0.783,0.413,7,0.504,0.297,0.413,7,0.0918,-15.952,0,0.0333,165.999,4,0.0397,3
138,0.226,8.97e-05,6,0.514,0.209,8.97e-05,6,0.0921,-11.266,1,0.0679,131.143,5,0.0468,3
139,0.62,0.305,2,0.559,0.66,0.305,2,0.111,-8.843,1,0.0343,77.065,4,0.183,3
140,0.487,3.4e-06,0,0.522,0.53,3.4e-06,0,0.348,-9.262,1,0.0371,105.323,4,0.292,3
141,0.526,0.0,11,0.571,0.477,0.0,11,0.0996,-6.561,0,0.031,136.566,3,0.165,3
142,0.532,8.48e-05,4,0.35,0.443,8.48e-05,4,0.886,-9.486,0,0.0639,173.821,4,0.0406,3
143,0.619,0.0012,11,0.433,0.629,0.0012,11,0.11,-7.859,0,0.0365,138.857,4,0.222,3
144,0.484,1.08e-05,9,0.435,0.5,1.08e-05,9,0.0998,-11.063,1,0.0655,189.695,3,0.481,3
145,0.864,0.131,5,0.648,0.459,0.131,5,0.366,-15.123,1,0.0311,119.984,4,0.0851,3
146,0.196,0.0,4,0.27,0.544,0.0,4,0.137,-2.901,0,0.0331,92.038,3,0.219,3
147,0.755,3.67e-06,9,0.658,0.447,3.67e-06,9,0.0828,-8.315,1,0.0987,141.742,4,0.397,3
148,0.828,0.0258,7,0.488,0.386,0.0258,7,0.0932,-13.375,1,0.0382,131.997,4,0.139,3
149,0.117,1.91e-05,6,0.361,0.507,1.91e-05,6,0.144,-5.58,0,0.0312,118.768,4,0.241,3
150,0.81,0.764,3,0.355,0.14,0.764,3,0.0884,-18.42,1,0.0354,119.951,4,0.0354,3
151,0.529,0.046,3,0.544,0.24,0.046,3,0.125,-17.105,0,0.0442,130.153,4,0.0637,3
152,0.691,0.0,2,0.32,0.295,0.0,2,0.129,-11.263,1,0.052,177.4,3,0.171,3
153,0.143,0.875,6,0.591,0.531,0.875,6,0.0878,-10.889,1,0.0242,100.0,4,0.281,3
154,0.513,4.4e-06,4,0.518,0.269,4.4e-06,4,0.0909,-9.875,0,0.0418,164.155,4,0.126,3
155,0.797,0.0,0,0.351,0.412,0.0,0,0.0881,-6.489,1,0.0301,124.001,4,0.203,3
156,0.342,0.00461,9,0.524,0.212,0.00461,9,0.122,-12.897,0,0.125,100.016,5,0.152,3
157,0.709,0.00204,9,0.412,0.349,0.00204,9,0.109,-9.61,0,0.0361,139.734,4,0.141,3
158,0.412,0.0304,0,0.527,0.64,0.0304,0,0.145,-7.004,0,0.0279,154.164,4,0.36,3
159,0.764,8.84e-06,0,0.692,0.412,8.84e-06,0,0.116,-6.72,0,0.38,87.025,4,0.06,3
160,0.902,0.0263,6,0.602,0.359,0.0263,6,0.0946,-7.893,1,0.0244,90.458,4,0.44,3
161,0.798,0.0148,6,0.545,0.268,0.0148,6,0.0877,-14.041,1,0.0541,152.158,3,0.359,3
162,0.686,0.937,11,0.372,0.241,0.937,11,0.0994,-13.139,0,0.0345,119.877,4,0.0378,3
163,0.31,0.00309,8,0.236,0.584,0.00309,8,0.0728,-9.121,0,0.0442,142.881,4,0.122,3
164,0.0326,0.0759,11,0.42,0.584,0.0759,11,0.262,-8.388,0,0.0311,126.955,4,0.086,3
165,0.847,0.0017,9,0.561,0.358,0.0017,9,0.0798,-10.696,0,0.0248,82.518,4,0.349,3
166,0.511,0.0363,0,0.595,0.267,0.0363,0,0.075,-14.936,0,0.0325,115.228,4,0.0388,3
167,0.844,0.000516,1,0.431,0.261,0.000516,1,0.0884,-14.624,0,0.0438,125.1,4,0.0663,3
168,0.089,0.957,7,0.432,0.639,0.957,7,0.198,-9.022,1,0.0553,80.002,4,0.223,3
169,0.608,0.355,5,0.44,0.45,0.355,5,0.423,-9.76,1,0.0275,80.005,4,0.266,3
170,0.703,0.000253,8,0.429,0.353,0.000253,8,0.106,-9.038,1,0.0758,111.696,4,0.165,3
171,0.701,0.00867,1,0.466,0.556,0.00867,1,0.104,-10.829,1,0.0337,145.081,3,0.355,3
172,0.893,8.52e-05,0,0.49,0.121,8.52e-05,0,0.11,-14.514,0,0.0339,128.139,4,0.232,3
173,0.459,0.00826,11,0.391,0.428,0.00826,11,0.17,-12.409,0,0.0287,91.881,4,0.243,3
174,0.807,5.97e-05,9,0.347,0.21,5.97e-05,9,0.161,-7.29,1,0.0335,145.385,3,0.112,3
175,0.652,4.23e-05,7,0.393,0.46,4.23e-05,7,0.0869,-10.337,1,0.0396,139.429,4,0.176,3
176,0.42,1.48e-05,9,0.574,0.491,1.48e-05,9,0.155,-6.724,1,0.0367,112.006,4,0.13,3
177,0.797,0.00834,9,0.734,0.256,0.00834,9,0.083,-10.749,0,0.0373,139.996,4,0.323,3
178,0.851,0.000701,2,0.477,0.167,0.000701,2,0.136,-13.478,1,0.0353,128.018,4,0.104,3
179,0.074,0.66,8,0.431,0.479,0.66,8,0.142,-9.352,1,0.0377,75.279,4,0.188,3
180,0.00222,0.0459,0,0.63,0.534,0.0459,0,0.232,-8.989,1,0.0286,137.924,4,0.18,3
181,0.348,0.00122,0,0.457,0.455,0.00122,0,0.142,-8.112,1,0.188,100.049,4,0.163,3
182,0.866,0.759,9,0.661,0.283,0.759,9,0.137,-12.724,1,0.0302,89.978,4,0.194,3
183,0.335,0.004,0,0.347,0.605,0.004,0,0.0899,-7.74,1,0.0561,157.802,4,0.224,3
184,0.131,1.12e-05,2,0.466,0.623,1.12e-05,2,0.355,-8.926,1,0.0399,93.525,4,0.187,3
185,0.793,5.37e-05,0,0.42,0.27,5.37e-05,0,0.0953,-10.699,1,0.0301,127.669,4,0.0908,3
186,0.651,0.00117,2,0.35,0.233,0.00117,2,0.262,-11.832,1,0.0322,146.663,3,0.101,3
187,0.778,0.00106,1,0.416,0.214,0.00106,1,0.101,-11.899,1,0.0402,79.715,3,0.0399,3
188,0.795,0.0317,7,0.36,0.434,0.0317,7,0.0995,-9.51,1,0.0313,93.657,4,0.0737,3
189,0.552,0.85,7,0.564,0.525,0.85,7,0.0773,-11.288,1,0.0256,92.49,4,0.484,3
190,0.613,0.579,0,0.501,0.594,0.579,0,0.136,-13.457,1,0.0395,126.795,4,0.257,3
191,0.888,0.231,6,0.41,0.406,0.231,6,0.0975,-16.847,1,0.036,96.929,4,0.119,3
192,0.719,0.000629,7,0.404,0.314,0.000629,7,0.096,-12.278,1,0.0291,97.975,4,0.135,3
193,0.545,0.0,5,0.774,0.493,0.0,5,0.0868,-6.998,0,0.0436,102.052,4,0.6,3
194,0.233,0.0718,4,0.824,0.375,0.0718,4,0.335,-8.966,0,0.124,100.038,4,0.178,3
195,0.0133,0.000367,0,0.673,0.551,0.000367,0,0.0747,-7.575,1,0.0288,88.039,4,0.429,3
196,0.0293,0.0011,11,0.528,0.618,0.0011,11,0.118,-7.52,0,0.0319,176.069,4,0.439,3
197,0.241,0.685,6,0.688,0.349,0.685,6,0.374,-7.182,0,0.27,169.773,4,0.433,3
198,0.365,0.0,7,0.805,0.392,0.0,7,0.197,-7.272,0,0.0984,99.951,4,0.571,3
199,0.615,0.0,8,0.7,0.461,0.0,8,0.367,-9.59,1,0.147,97.013,4,0.67,3
200,0.811,0.83,5,0.591,0.469,0.83,5,0.137,-7.451,0,0.0538,113.995,4,0.0723,3
201,0.457,0.0271,10,0.665,0.455,0.0271,10,0.104,-13.439,0,0.0583,116.025,3,0.0741,3
202,0.77,0.0192,6,0.486,0.398,0.0192,6,0.112,-8.781,0,0.0991,180.0,3,0.119,3
203,0.0114,0.0334,1,0.665,0.519,0.0334,1,0.199,-6.562,0,0.0889,76.017,4,0.3,3
204,0.256,0.000125,11,0.651,0.579,0.000125,11,0.101,-9.637,0,0.059,135.041,4,0.393,3
205,0.632,0.0694,5,0.659,0.435,0.0694,5,0.0882,-9.788,1,0.0571,107.988,4,0.251,3
206,0.133,0.0034,10,0.577,0.584,0.0034,10,0.143,-6.444,1,0.0363,148.054,4,0.227,3
207,0.289,3.47e-06,4,0.713,0.483,3.47e-06,4,0.121,-8.429,0,0.0781,96.007,4,0.2,3
208,0.127,0.000192,10,0.688,0.522,0.000192,10,0.0869,-6.727,1,0.037,125.897,4,0.107,3
209,0.749,0.0,0,0.569,0.38,0.0,0,0.159,-10.289,1,0.144,117.958,4,0.419,3
210,0.618,0.00841,10,0.486,0.388,0.00841,10,0.134,-11.372,0,0.0552,99.598,4,0.328,3
211,0.407,0.00547,8,0.58,0.427,0.00547,8,0.0966,-11.348,0,0.0359,92.979,4,0.36,3
212,0.269,0.864,7,0.761,0.6,0.864,7,0.108,-7.348,1,0.0765,96.015,4,0.557,3
213,0.416,0.0917,2,0.464,0.378,0.0917,2,0.0966,-11.354,0,0.143,164.486,5,0.037,3
214,0.785,0.0,3,0.607,0.55,0.0,3,0.101,-6.278,0,0.0435,124.861,4,0.0857,3
215,0.552,0.00485,0,0.259,0.423,0.00485,0,0.107,-9.692,1,0.0695,173.057,3,0.126,3
216,0.882,2.95e-05,8,0.319,0.401,2.95e-05,8,0.0905,-7.622,1,0.0312,78.63,4,0.363,3
217,0.432,0.0,0,0.571,0.484,0.0,0,0.141,-8.312,1,0.0644,79.904,4,0.19,3
218,0.676,0.0072,8,0.715,0.564,0.0072,8,0.0854,-5.56,1,0.0456,104.923,3,0.213,3
219,0.432,0.265,9,0.698,0.585,0.265,9,0.0946,-7.629,1,0.0479,104.018,4,0.116,3
220,0.255,1.88e-05,5,0.718,0.681,1.88e-05,5,0.208,-4.593,0,0.0361,139.99,4,0.356,3
221,0.884,0.00999,11,0.854,0.631,0.00999,11,0.202,-8.197,0,0.0452,119.986,4,0.609,3
222,0.285,0.103,11,0.648,0.559,0.103,11,0.116,-8.424,0,0.128,113.054,4,0.159,3
223,0.0967,2.46e-06,8,0.483,0.316,2.46e-06,8,0.201,-12.793,1,0.0281,85.894,4,0.328,3
224,0.489,0.0586,9,0.467,0.362,0.0586,9,0.111,-12.312,0,0.0404,124.984,4,0.192,3
225,0.0456,0.0,5,0.638,0.551,0.0,5,0.0882,-6.65,1,0.032,128.005,4,0.366,3
226,0.431,2.2e-05,6,0.634,0.556,2.2e-05,6,0.102,-9.149,0,0.064,110.175,4,0.136,3
227,0.225,0.263,4,0.601,0.648,0.263,4,0.0837,-8.512,1,0.0318,124.996,4,0.11,3
228,0.561,0.0249,0,0.678,0.374,0.0249,0,0.103,-9.387,0,0.0475,82.058,4,0.0519,3
229,0.298,0.00032,10,0.687,0.429,0.00032,10,0.193,-6.524,1,0.0344,121.11,4,0.232,3
230,0.544,0.0487,8,0.739,0.56,0.0487,8,0.18,-8.375,0,0.03,109.006,4,0.15,3
231,0.201,0.0158,6,0.453,0.514,0.0158,6,0.0735,-6.01,1,0.0448,117.115,4,0.171,3
232,0.678,0.863,5,0.661,0.577,0.863,5,0.111,-11.25,1,0.0369,129.985,4,0.658,3
233,0.38,0.000469,8,0.309,0.537,0.000469,8,0.171,-8.298,0,0.0377,138.058,4,0.291,3
234,0.448,0.256,6,0.664,0.348,0.256,6,0.297,-10.622,0,0.0333,135.997,4,0.267,3
235,0.217,0.0507,4,0.796,0.611,0.0507,4,0.112,-8.559,0,0.0329,117.994,4,0.241,3
236,0.651,0.0184,1,0.431,0.334,0.0184,1,0.147,-9.88,1,0.0319,94.492,4,0.0449,3
237,0.199,0.138,1,0.637,0.556,0.138,1,0.1,-8.993,0,0.0534,77.118,4,0.348,3
238,0.756,0.853,6,0.815,0.52,0.853,6,0.104,-8.966,0,0.0405,120.022,4,0.324,3
239,0.028,0.00121,6,0.621,0.562,0.00121,6,0.146,-9.07,0,0.0305,97.988,4,0.192,3
240,0.507,0.000316,1,0.432,0.582,0.000316,1,0.354,-10.047,0,0.194,90.991,4,0.389,3
241,0.0719,6.02e-05,8,0.748,0.422,6.02e-05,8,0.0598,-4.24,1,0.0296,102.931,4,0.333,3
242,0.407,0.528,9,0.644,0.655,0.528,9,0.11,-6.507,0,0.038,80.925,4,0.397,3
243,0.137,0.0,5,0.637,0.608,0.0,5,0.147,-7.215,0,0.389,103.871,4,0.133,3
